inst_purp,cam_cnt,inst_ym,lon,lat
생활방범,1,2018-11,126.7359,37.2025
생활방범,1,2020-07,126.7359,37.2025
생활방범,1,2018-11,126.8954,37.281
생활방범,1,2020-07,126.8954,37.281
생활방범,1,2018-11,126.9529,37.2428
생활방범,1,2017-11,126.8655,37.2526
생활방범,1,2017-11,126.8668,37.2534
생활방범,1,2017-11,126.9518,37.2418
생활방범,1,2017-11,126.9258,37.2528
생활방범,1,2020-07,126.9911,37.0879
생활방범,1,2018-11,126.9899,37.0876
생활방범,1,2020-07,126.9899,37.0876
생활방범,1,2020-07,126.9899,37.0876
생활방범,1,2018-11,126.9875,37.0959
생활방범,1,2018-11,126.806,37.0456
생활방범,1,2020-07,126.806,37.0456
생활방범,1,2018-11,126.7606,37.044
생활방범,1,2018-11,126.7606,37.044
생활방범,1,2018-11,126.8139,37.1021
생활방범,1,2018-11,126.8087,37.1098
생활방범,1,2018-11,126.7862,37.0547
생활방범,1,2018-11,126.7815,37.0787
생활방범,1,2018-11,126.7786,37.0811
생활방범,1,2018-11,126.7786,37.0811
생활방범,1,2018-11,126.7809,37.0997
생활방범,1,2018-11,126.7958,37.0352
생활방범,1,2018-11,126.8014,37.0331
생활방범,1,2018-11,126.8103,37.0459
생활방범,1,2018-11,126.8055,37.0428
생활방범,1,2018-11,126.8081,37.1111
생활방범,1,2018-11,126.8167,37.0867
생활방범,1,2018-11,126.7996,37.0812
생활방범,1,2018-11,126.8028,37.0842
생활방범,1,2018-11,126.7999,37.0991
생활방범,1,2018-12,127.1256,37.1882
생활방범,1,2018-12,127.1256,37.1882
생활방범,1,2018-12,127.1268,37.1878
생활방범,1,2018-12,127.1268,37.1878
생활방범,1,2016-11,126.7245,37.1509
생활방범,1,2016-11,126.7286,37.1584
생활방범,1,2016-11,126.7121,37.1844
생활방범,1,2016-11,126.7102,37.1796
생활방범,1,2016-11,126.7064,37.1826
생활방범,1,2016-11,126.7035,37.1815
생활방범,1,2016-11,126.7074,37.1773
생활방범,1,2016-11,126.7014,37.1796
생활방범,1,2016-11,126.7015,37.1705
생활방범,1,2016-11,126.7128,37.1885
생활방범,1,2016-11,126.7048,37.1813
생활방범,1,2016-11,126.7142,37.1801
생활방범,1,2016-11,126.6656,37.1694
생활방범,1,2016-11,126.6667,37.1635
생활방범,1,2016-11,126.6904,37.1969
생활방범,1,2016-11,126.691,37.1908
생활방범,1,2016-11,126.6275,37.1735
생활방범,1,2016-11,126.7124,37.144
생활방범,1,2016-11,126.7083,37.1439
생활방범,1,2016-11,126.7018,37.1497
생활방범,1,2016-11,126.7088,37.1466
생활방범,1,2014-05,126.8107,37.0701
생활방범,1,2014-05,126.8107,37.0701
생활방범,1,2014-05,126.8107,37.0701
생활방범,1,2008-01,126.8013,37.1097
생활방범,1,2015-02,126.8027,37.0897
생활방범,1,2014-05,126.7981,37.0958
생활방범,1,2014-05,126.7981,37.0958
생활방범,1,2012-01,126.7799,37.1193
생활방범,1,2012-01,126.7799,37.1193
생활방범,1,2019-01,126.8107,37.2132
생활방범,1,2019-01,126.8107,37.2132
생활방범,1,2019-01,126.8107,37.2132
생활방범,1,2019-01,126.8115,37.2118
생활방범,1,2019-01,126.8115,37.2118
생활방범,1,2019-01,126.8115,37.2118
생활방범,1,2019-01,126.8115,37.2118
생활방범,1,2019-01,126.8115,37.2118
생활방범,1,2019-01,126.9745,37.2009
생활방범,1,2019-01,126.9745,37.2009
생활방범,1,2019-01,126.9745,37.2009
생활방범,1,2019-01,126.9745,37.2009
생활방범,1,2019-01,126.8117,37.2087
생활방범,1,2016-01,126.9857,37.1253
생활방범,1,2019-01,126.8117,37.2087
생활방범,1,2019-01,126.8014,37.2108
생활방범,1,2019-01,126.8014,37.2108
생활방범,1,2019-01,126.8014,37.2108
생활방범,1,2019-01,126.7972,37.1981
생활방범,1,2019-01,126.7972,37.1981
생활방범,1,2019-01,126.992,37.133
생활방범,1,2019-09,127.0456,37.2297
생활방범,1,2019-09,127.0456,37.2297
생활방범,1,2019-09,127.0456,37.2297
생활방범,1,2018-06,126.8326,37.2127
생활방범,1,2018-06,126.8326,37.2127
생활방범,1,2010-01,126.9072,37.1355
생활방범,1,2010-01,126.9028,37.0987
생활방범,1,2010-01,126.9028,37.0987
생활방범,1,2010-01,126.9028,37.0987
생활방범,1,2009-01,126.9079,37.1353
생활방범,1,2009-01,126.9079,37.1353
생활방범,1,2008-01,127.0571,37.2331
생활방범,1,2010-01,126.801,37.204
생활방범,1,2010-01,126.801,37.204
생활방범,1,2010-01,126.801,37.204
생활방범,1,2008-01,126.8144,37.2106
생활방범,1,2008-01,126.8144,37.2106
생활방범,1,2008-01,126.8144,37.2106
생활방범,1,2008-01,126.8144,37.2106
생활방범,1,2019-10,126.952,37.2389
생활방범,1,2019-10,126.952,37.2389
생활방범,1,2019-10,126.952,37.2389
생활방범,1,2018-12,127.1142,37.1788
생활방범,1,2018-12,127.1142,37.1788
생활방범,1,2018-12,127.1142,37.1788
생활방범,1,2018-12,127.1142,37.1788
생활방범,1,2018-12,127.1133,37.178
생활방범,1,2018-12,127.1133,37.178
생활방범,1,2018-12,127.1133,37.178
생활방범,1,2018-12,127.1133,37.178
생활방범,1,2018-12,127.1133,37.178
생활방범,1,2018-12,127.1125,37.177
생활방범,1,2018-12,127.1125,37.177
생활방범,1,2018-12,127.1125,37.177
생활방범,1,2018-12,127.112,37.1763
생활방범,1,2018-12,127.112,37.1763
생활방범,1,2018-12,127.112,37.1763
생활방범,1,2018-12,127.1107,37.1752
생활방범,1,2018-12,127.1107,37.1752
생활방범,1,2018-12,127.1107,37.1752
생활방범,1,2019-09,127.1107,37.1752
생활방범,1,2018-12,127.1076,37.1756
생활방범,1,2018-12,127.1076,37.1756
생활방범,1,2018-12,127.1076,37.1756
생활방범,1,2018-12,127.1121,37.1732
생활방범,1,2018-12,127.1121,37.1732
생활방범,1,2018-12,127.1121,37.1732
생활방범,1,2018-12,127.1126,37.1752
생활방범,1,2018-12,127.1126,37.1752
생활방범,1,2018-12,127.1126,37.1752
생활방범,1,2018-12,127.1135,37.1749
생활방범,1,2018-12,127.1135,37.1749
생활방범,1,2016-11,127.0373,37.2083
생활방범,1,2008-01,126.8204,37.0862
생활방범,1,2008-01,126.8204,37.0862
생활방범,1,2008-01,126.8204,37.0862
생활방범,1,2008-01,126.8204,37.0862
생활방범,1,2014-05,126.7772,37.0654
생활방범,1,2014-05,126.7772,37.0654
생활방범,1,2008-01,126.7922,37.0626
생활방범,1,2008-01,126.7922,37.0626
생활방범,1,2008-01,126.7922,37.0626
생활방범,1,2015-12,127.003,37.1346
생활방범,1,2016-10,126.971,37.1611
생활방범,1,2016-10,126.971,37.1611
생활방범,1,2016-10,126.971,37.1611
생활방범,1,2016-10,126.9674,37.197
생활방범,1,2016-10,126.9674,37.197
생활방범,1,2015-12,126.9771,37.1859
생활방범,1,2015-02,126.8027,37.0897
생활방범,1,2015-12,126.9771,37.1859
생활방범,1,2008-01,126.9621,37.1808
생활방범,1,2008-01,126.9621,37.1808
생활방범,1,2015-03,127.113,37.2069
생활방범,1,2015-03,127.113,37.2069
생활방범,1,2015-03,127.1126,37.2067
생활방범,1,2015-03,127.1126,37.2067
생활방범,1,2015-03,127.1115,37.2067
생활방범,1,2015-03,127.1115,37.2067
생활방범,1,2006-01,126.898,37.1333
생활방범,1,2009-01,126.9022,37.0945
생활방범,1,2009-01,126.9022,37.0945
생활방범,1,2009-01,126.9022,37.0945
생활방범,1,2016-01,126.914,37.1328
생활방범,1,2016-01,126.914,37.1328
생활방범,1,2016-01,126.914,37.1328
생활방범,1,2016-01,126.914,37.1328
생활방범,1,2019-10,126.9811,37.1268
생활방범,1,2019-10,126.9811,37.1268
생활방범,1,2019-10,126.9811,37.1268
생활방범,1,2020-07,126.7325,37.2023
생활방범,1,2018-11,126.7794,37.1104
생활방범,1,2018-11,126.87,37.0758
생활방범,1,2020-07,126.8623,37.0836
생활방범,1,2018-11,126.8536,37.0651
생활방범,1,2018-11,126.8428,37.0791
생활방범,1,2018-11,126.8311,37.0794
생활방범,1,2018-11,126.8169,37.1384
생활방범,1,2018-11,126.8393,37.1286
생활방범,1,2018-11,126.8358,37.0966
생활방범,1,2018-11,126.85,37.0394
생활방범,1,2018-11,126.8693,37.0568
생활방범,1,2018-11,126.8067,37.0671
생활방범,1,2018-11,126.9789,37.1522
생활방범,1,2018-11,126.9757,37.1778
생활방범,1,2009-01,127.0271,37.1417
생활방범,1,2008-01,126.9778,37.1663
생활방범,1,2008-01,126.9778,37.1663
생활방범,1,2008-01,126.9778,37.1663
생활방범,1,2016-11,127.0373,37.2083
생활방범,1,2015-03,127.1061,37.2001
생활방범,1,2015-03,127.1022,37.2002
생활방범,1,2015-03,127.1022,37.2002
생활방범,1,2015-03,127.1022,37.2002
생활방범,1,2018-06,126.8311,37.2179
생활방범,1,2018-06,126.8311,37.2179
생활방범,1,2016-11,126.7843,37.1788
생활방범,1,2016-11,126.7618,37.1887
생활방범,1,2016-11,126.7735,37.1796
생활방범,1,2016-11,126.7598,37.1945
생활방범,1,2016-11,126.7363,37.1764
생활방범,1,2016-11,126.7416,37.168
생활방범,1,2016-11,126.7427,37.1724
생활방범,1,2016-11,126.7421,37.1895
생활방범,1,2016-11,126.7544,37.1852
생활방범,1,2016-11,126.7472,37.1833
생활방범,1,2016-11,126.752,37.1773
생활방범,1,2016-11,126.7791,37.2119
생활방범,1,2016-11,126.7769,37.2066
생활방범,1,2016-11,126.7784,37.2045
생활방범,1,2016-11,126.784,37.2051
생활방범,1,2016-11,126.7821,37.2138
생활방범,1,2016-11,126.7247,37.1925
생활방범,1,2016-11,126.7267,37.186
생활방범,1,2016-11,126.7718,37.2044
생활방범,1,2016-11,126.7787,37.2018
생활방범,1,2016-11,126.7879,37.2199
생활방범,1,2016-11,126.763,37.2094
생활방범,1,2018-11,126.9991,37.2125
생활방범,1,2018-11,126.9991,37.2125
생활방범,1,2019-09,126.7872,37.2285
생활방범,1,2019-09,126.7652,37.1851
생활방범,1,2019-09,126.7652,37.1851
생활방범,1,2018-11,126.9355,37.1767
생활방범,1,2020-07,126.9355,37.1767
생활방범,1,2018-11,127.1183,37.1837
생활방범,1,2020-07,127.1183,37.1837
생활방범,1,2018-11,126.9287,37.1722
생활방범,1,2018-11,126.9347,37.1776
생활방범,1,2020-07,126.9695,37.1282
생활방범,1,2018-11,126.9336,37.1492
생활방범,1,2018-11,126.877,37.2384
생활방범,1,2020-07,126.877,37.2384
생활방범,1,2018-11,126.853,37.2378
생활방범,1,2018-11,126.8481,37.2579
생활방범,1,2018-11,126.8593,37.2394
생활방범,1,2018-11,126.8507,37.2587
생활방범,1,2020-07,126.8507,37.2587
생활방범,1,2018-11,126.8894,37.2458
생활방범,1,2020-07,126.8894,37.2458
생활방범,1,2018-11,126.9012,37.2383
생활방범,1,2018-11,127.0124,37.2038
생활방범,1,2018-11,127.0115,37.1949
생활방범,1,2018-11,126.9825,37.2066
생활방범,1,2020-07,126.9825,37.2066
생활방범,1,2018-11,126.9879,37.2069
생활방범,1,2020-07,126.9879,37.2069
생활방범,1,2018-11,126.9965,37.2047
생활방범,1,2018-11,126.9696,37.0854
생활방범,1,2012-01,126.9829,37.1698
생활방범,1,2015-12,127.003,37.1346
생활방범,1,2014-08,126.9562,37.234
생활방범,1,2014-08,126.9562,37.234
생활방범,1,2010-01,126.9557,37.2148
생활방범,1,2010-01,126.9557,37.2148
생활방범,1,2010-01,126.9557,37.2148
생활방범,1,2010-01,126.9414,37.191
생활방범,1,2010-01,126.9414,37.191
생활방범,1,2010-01,126.9414,37.191
생활방범,1,2010-01,126.9702,37.1982
생활방범,1,2010-01,126.9702,37.1982
생활방범,1,2010-01,126.9702,37.1982
생활방범,1,2014-05,126.9535,37.2238
생활방범,1,2014-05,126.9535,37.2238
생활방범,1,2014-05,126.9535,37.2238
생활방범,1,2012-01,126.9558,37.2198
생활방범,1,2015-12,126.96,37.2164
생활방범,1,2015-12,126.96,37.2164
생활방범,1,2012-01,126.9512,37.218
생활방범,1,2008-01,126.9397,37.1985
생활방범,1,2008-01,126.9397,37.1985
생활방범,1,2008-01,126.9397,37.1985
생활방범,1,2008-01,126.9423,37.1813
생활방범,1,2006-01,126.9538,37.2227
생활방범,1,2006-01,126.9538,37.2227
생활방범,1,2006-01,126.9538,37.2227
생활방범,1,2012-01,126.9563,37.2107
생활방범,1,2012-01,126.9563,37.2107
생활방범,1,2014-05,126.9524,37.2162
생활방범,1,2016-11,126.6998,37.144
생활방범,1,2016-11,127.0399,37.2161
생활방범,1,2016-11,127.0414,37.2126
생활방범,1,2020-11,127.0414,37.2126
생활방범,1,2019-10,127.0413,37.2143
생활방범,1,2019-10,127.0413,37.2143
생활방범,1,2016-11,127.0333,37.2147
생활방범,1,2020-11,127.042,37.2124
생활방범,1,2009-01,126.9508,37.2189
생활방범,1,2010-01,126.94,37.1847
생활방범,1,2010-01,126.94,37.1847
생활방범,1,2010-01,126.9554,37.2249
생활방범,1,2010-01,126.9554,37.2249
생활방범,1,2010-01,126.934,37.1759
생활방범,1,2010-01,126.934,37.1759
생활방범,1,2006-01,126.9838,37.1984
생활방범,1,2023-09,126.9838,37.1984
생활방범,1,2023-09,126.9838,37.1984
생활방범,1,2014-08,126.9307,37.2274
생활방범,1,2014-08,126.9307,37.2274
생활방범,1,2014-05,126.9359,37.1682
생활방범,1,2014-05,126.9359,37.1682
생활방범,1,2014-05,126.9383,37.1741
생활방범,1,2014-05,126.9383,37.1741
생활방범,1,2014-05,126.9667,37.2188
생활방범,1,2014-05,126.9411,37.1938
생활방범,1,2018-11,127.0202,37.2101
생활방범,1,2020-07,127.0202,37.2101
생활방범,1,2020-07,127.0202,37.2101
생활방범,1,2018-11,126.9303,37.2371
생활방범,1,2020-07,126.9303,37.2371
생활방범,1,2020-07,126.9303,37.2371
생활방범,1,2018-11,126.9357,37.1779
생활방범,1,2014-05,127.0119,37.1337
생활방범,1,2014-05,127.0119,37.1337
생활방범,1,2015-02,126.9713,37.1516
생활방범,1,2015-02,126.9713,37.1516
생활방범,1,2015-02,126.9713,37.1516
생활방범,1,2009-01,127.0271,37.1417
생활방범,1,2009-01,127.0271,37.1417
생활방범,1,2009-01,127.0271,37.1417
생활방범,1,2015-03,127.1137,37.2057
생활방범,1,2015-03,127.1134,37.2052
생활방범,1,2015-03,127.1134,37.2052
생활방범,1,2015-03,127.1127,37.2047
생활방범,1,2015-03,127.1123,37.2045
생활방범,1,2015-03,127.1123,37.2045
생활방범,1,2015-03,127.112,37.2052
생활방범,1,2015-03,127.112,37.2052
생활방범,1,2010-01,126.9018,37.1283
생활방범,1,2010-01,126.9018,37.1283
생활방범,1,2010-01,126.9018,37.1283
생활방범,1,2015-02,126.9045,37.1328
생활방범,1,2015-02,126.9045,37.1328
생활방범,1,2008-01,126.9086,37.1366
생활방범,1,2006-01,126.9097,37.1309
생활방범,1,2012-01,126.9038,37.0835
생활방범,1,2012-01,126.8246,37.205
생활방범,1,2012-01,126.8246,37.205
생활방범,1,2012-01,126.8246,37.205
생활방범,1,2007-01,126.8174,37.2098
생활방범,1,2015-12,126.8196,37.1976
생활방범,1,2015-12,126.8196,37.1976
생활방범,1,2018-11,126.9317,37.1511
생활방범,1,2018-11,126.9259,37.1572
생활방범,1,2020-07,126.8853,37.1276
생활방범,1,2020-07,126.8853,37.1276
생활방범,1,2018-11,126.9017,37.1586
생활방범,1,2018-11,126.8702,37.1572
생활방범,1,2018-11,126.9458,37.1076
생활방범,1,2018-12,127.1199,37.1599
생활방범,1,2018-12,127.12,37.1607
생활방범,1,2018-12,127.12,37.1607
생활방범,1,2018-12,127.12,37.1607
생활방범,1,2018-12,127.1157,37.1599
생활방범,1,2018-12,127.1157,37.1599
생활방범,1,2018-12,127.1157,37.1599
생활방범,1,2018-12,127.1157,37.1599
생활방범,1,2018-12,127.1146,37.1609
생활방범,1,2018-12,127.1146,37.1609
생활방범,1,2018-12,127.1146,37.1609
생활방범,1,2018-12,127.1227,37.1896
생활방범,1,2018-12,127.1227,37.1896
생활방범,1,2019-09,127.1227,37.1896
생활방범,1,2019-09,127.1227,37.1896
생활방범,1,2014-05,126.9411,37.1938
생활방범,1,2014-05,126.9411,37.1938
생활방범,1,2006-01,126.9353,37.2192
생활방범,1,2006-01,126.9353,37.2192
생활방범,1,2006-01,126.9353,37.2192
생활방범,1,2014-08,126.9562,37.234
생활방범,1,2016-11,126.6921,37.191
생활방범,1,2016-11,126.6572,37.1898
생활방범,1,2016-11,126.7077,37.1715
생활방범,1,2016-11,126.7061,37.1706
생활방범,1,2016-11,126.7102,37.1629
생활방범,1,2020-07,126.9529,37.2428
생활방범,1,2018-11,126.9082,37.2633
생활방범,1,2018-11,126.877,37.2667
생활방범,1,2018-11,126.9109,37.2495
생활방범,1,2020-07,126.9109,37.2495
생활방범,1,2018-11,126.9077,37.252
생활방범,1,2018-11,126.8907,37.2808
생활방범,1,2020-07,126.8866,37.2751
생활방범,1,2020-07,126.8866,37.2751
생활방범,1,2008-01,126.9026,37.1723
생활방범,1,2008-01,126.9026,37.1723
생활방범,1,2007-01,126.8811,37.113
생활방범,1,2008-01,126.8876,37.1364
생활방범,1,2008-01,126.8876,37.1364
생활방범,1,2008-01,126.8876,37.1364
생활방범,1,2008-01,126.8876,37.1364
생활방범,1,2014-05,126.8919,37.1404
생활방범,1,2014-05,126.8919,37.1404
생활방범,1,2010-01,126.8872,37.116
생활방범,1,2010-01,126.8872,37.116
생활방범,1,2008-01,126.9086,37.1366
생활방범,1,2008-01,126.9086,37.1366
생활방범,1,2008-01,126.9086,37.1366
생활방범,1,2012-01,126.9811,37.1252
생활방범,1,2014-05,126.9058,37.0839
생활방범,1,2014-05,126.9058,37.0839
생활방범,1,2014-05,126.9058,37.0839
생활방범,1,2014-05,126.9058,37.0839
생활방범,1,2014-05,126.9058,37.0839
생활방범,1,2014-05,126.8998,37.0813
생활방범,1,2014-05,126.8998,37.0813
생활방범,1,2014-05,126.8998,37.0813
생활방범,1,2008-01,126.9773,37.1388
생활방범,1,2016-11,126.8255,37.0921
생활방범,1,2016-11,126.8205,37.0853
생활방범,1,2016-11,126.816,37.092
생활방범,1,2016-11,126.8043,37.1147
생활방범,1,2016-11,126.8209,37.1251
생활방범,1,2016-11,126.8135,37.1363
생활방범,1,2008-01,126.852,37.0416
생활방범,1,2009-01,126.8577,37.0292
생활방범,1,2009-01,126.8577,37.0292
생활방범,1,2008-01,126.8808,37.0753
생활방범,1,2008-01,126.8808,37.0753
생활방범,1,2008-01,126.8808,37.0753
생활방범,1,2008-01,126.8073,37.0755
생활방범,1,2008-01,126.8073,37.0755
생활방범,1,2008-01,126.8073,37.0755
생활방범,1,2008-01,126.8073,37.0755
생활방범,1,2015-02,126.8379,37.0863
생활방범,1,2015-02,126.8379,37.0863
생활방범,1,2016-10,126.8136,37.0719
생활방범,1,2018-12,127.1239,37.1887
생활방범,1,2018-12,127.1239,37.1887
생활방범,1,2018-12,127.1239,37.1887
생활방범,1,2018-12,127.1239,37.1887
생활방범,1,2018-12,127.1254,37.1892
생활방범,1,2018-12,127.1254,37.1892
생활방범,1,2018-12,127.1254,37.1892
생활방범,1,2018-12,127.1254,37.1892
생활방범,1,2018-12,127.1256,37.1882
생활방범,1,2019-09,127.0379,37.2363
생활방범,1,2019-09,127.0379,37.2363
생활방범,1,2019-09,127.0379,37.2363
생활방범,1,2019-09,127.0379,37.2363
생활방범,1,2019-09,127.0315,37.2105
생활방범,1,2019-09,127.0315,37.2105
생활방범,1,2019-09,127.0315,37.2105
생활방범,1,2019-09,127.0449,37.2335
생활방범,1,2019-09,127.0449,37.2335
생활방범,1,2019-09,127.0449,37.2335
생활방범,1,2019-09,127.0371,37.2293
생활방범,1,2019-10,127.0415,37.1999
생활방범,1,2019-10,127.0415,37.1999
생활방범,1,2019-10,127.0415,37.1999
생활방범,1,2019-10,126.9799,37.2148
생활방범,1,2019-10,126.9799,37.2148
생활방범,1,2019-10,126.9799,37.2148
생활방범,1,2019-10,126.9464,37.1958
