bis_id,stn_nm,lon,lat
GGB227000307,스타필드하남,127.2218333,37.5447333
GGB227000308,스타필드하남,127.2224833,37.5447833
GGB227000309,위례중학교.위례센트로엘,127.1472,37.4768333
GGB227000310,신평마을앞,127.2111667,37.54695
GGB227000311,신평마을앞,127.2116,37.5478333
GGB227000313,망월초등학교.베라체,127.1796833,37.5710333
GGB227000314,에일린의뜰.국제자매도시공원,127.2209,37.5442333
GGB227000315,에일린의뜰.국제자매도시공원,127.2211333,37.5443167
GGB227000316,현대지식산업센터.미사한강마을,127.20485,37.5575333
GGB227000317,현대지식산업센터.미사한강마을,127.2052833,37.5568667
GGB227000318,강변마을.효성해링턴,127.2014,37.5605833
GGB227000319,강변마을.효성해링턴,127.20125,37.56045
GGB227000321,미사동.미사경정공원후문,127.1991833,37.56975
GGB227000322,미사동.미사경정공원후문,127.1990333,37.5699
GGB227000323,감일복지관.스윗시티8단지.포엠포레,127.1634,37.5131167
GGB227000324,감일복지관.스윗시티8단지.포엠포레,127.16325,37.513
GGB227000325,테크노밸리U1센터,127.1921333,37.5456333
GGB227000326,하남종합운동장,127.1916833,37.5663
GGB227000327,송림마을입구,127.1674,37.5292
GGB227000330,단샘초.감일파크센트레빌,127.1573333,37.5068667
GGB227000331,단샘초.감일파크센트레빌,127.157,37.5068
GGB227000332,감일스윗시티1단지.단독주택2.4단지,127.1523833,37.5087
GGB227000333,감일스윗시티1단지.단독주택2.4단지,127.1522833,37.5085167
GGB227000334,부영아파트,127.2262833,37.5413333
GGB227000335,감일스윗시티10단지,127.1622,37.5095
GGB227000336,감일스윗시티10단지,127.1624333,37.5092333
GGB227000337,감일스윗시티1단지.단독주택1단지,127.15,37.5083667
GGB227000338,감일스윗시티1단지.단독주택1단지,127.1499833,37.50845
GGB227000339,미사강변리버뷰자이,127.17665,37.5740167
GGB227000341,감일금강펜테리움센트럴파크,127.15565,37.5121333
GGB227000342,감일수자인.금강펜테리움정문.푸르지오마크베르,127.1572667,37.5108333
GGB227000343,금강펜테리움정문.푸르지오마크베르.감일수자인,127.156,37.5114
GGB227000344,감일푸르지오마크베르.단독주택5단지.금강펜테리움,127.1547167,37.5111333
GGB227000345,위례호반써밋.힐스테이트센트럴위례,127.15395,37.48475
GGB227000346,위례숲우미린,127.15695,37.4843667
GGB227000347,위례숲초등학교.우미린.중흥S클래스,127.1600833,37.48535
GGB227000348,위례로제비앙.단독주택단지,127.1586833,37.4880833
GGB227000349,위례로제비앙.단독주택단지,127.1589333,37.4874833
GGB227000350,위례아너스포레.포레자이,127.1601333,37.4860833
GGB227000351,위례숲초등학교.중흥S클래스.우미린,127.1593,37.4851333
GGB227000352,위례숲우미린,127.15595,37.48475
GGB227000353,위례호반써밋.힐스테이트센트럴위례,127.15305,37.4853833
GGB227000354,미사역사일가공원.동일하이빌.센텀팰리스,127.1840833,37.5591833
GGB227000355,현대베스코아.세무서,127.21575,37.5408833
GGB227000356,LH하남사업본부,127.1877667,37.55065
GGB227000358,위례메디프라자,127.1572,37.48775
GGB227000360,황산사거리.LH하남사업본부,127.18745,37.5491833
GGB227000361,가무나리입구,127.14965,37.5164667
GGB227000362,삼박골입구,127.1525833,37.51895
GGB227000363,삼박골입구,127.1523167,37.5186333
GGB227000364,마천터널,127.1488,37.5043167
GGB227000365,감일남로입구,127.1435833,37.5061833
GGB227000366,감일남로입구,127.1434333,37.5058833
GGB227000367,보바스병원,127.1935667,37.5516
GGB227000368,보바스병원,127.1933167,37.5515833
GGB227000369,구산문화마을.구산성지,127.1879167,37.572
GGB227000371,미사강변트래지안정문,127.1925,37.5728833
GGB227000372,미사강변2차푸르지오북측.미사한강공원,127.1804667,37.57655
GGB227000484,미사2동행정복지센터.하남시미사보건센터,127.1848833,37.5673667
GGB227000485,미사2동행정복지센터.하남시미사보건센터,127.1851833,37.5676167
GGB227000486,황산사거리.미사3동행정복지센터.미사센텀비즈(중),127.1841833,37.5497667
GGB227000487,덕산교,127.2034167,37.5330667
GGB227000488,미사강변더샵센트럴포레.동원로얄듀크,127.1834667,37.5531667
GGB227000489,단독주택2단지,127.15275,37.5078333
GGB227000490,신평어린이공원.호반써밋,127.2122667,37.5448833
GGB227000491,에코2단지.신장고등학교,127.2105,37.5430167
GGB227000492,하남문화예술회관.하남문화원,127.2067167,37.54365
GGB227000494,골말.약수사,127.2032167,37.5091667
GGB227000495,온천마을입구,127.1985667,37.5473333
GGB227000496,온천마을입구,127.19835,37.5474
GGB227000497,바깥샘재,127.21275,37.5295333
GGB227000498,바깥샘재,127.2133333,37.5297167
GGB227000499,바깥샘재,127.2105833,37.5283333
GGB227000500,바깥샘재,127.2105667,37.5281667
GGB227000501,안샘재,127.2079833,37.5246333
GGB227000502,안샘재,127.20815,37.5247167
GGB227000503,안샘재,127.2075333,37.52275
GGB227000504,안샘재,127.2075167,37.5225333
GGB227000505,가운데말,127.20475,37.5222167
GGB227000506,미사강변브라운스톤,127.1926667,37.56065
GGB227000507,골말사거리,127.1992667,37.5177667
GGB227000508,골말사거리,127.1994167,37.5177
GGB227000509,회관앞,127.201,37.5134667
GGB227000510,회관앞,127.2010667,37.5134667
GGB227000511,긴담길삼거리,127.2016,37.5119333
GGB227000512,긴담길삼거리,127.20165,37.51195
GGB227000513,풍산초등학교,127.2012667,37.555
GGB227000514,미사강변브라운스톤,127.1919167,37.5601333
GGB227000515,에코2단지.신장고등학교,127.211,37.5432333
GGB227000516,덕산교,127.20325,37.53305
GGB227000517,풍산센트레빌,127.2091,37.5516167
GGB227000518,초이농협,127.1717333,37.54505
GGB227000519,온천마을.풍산고등학교,127.1988333,37.54975
GGB227000520,꽃뫼마을1단지.덕풍중학교,127.19925,37.55245
GGB227000521,삼부르네상스,127.2040167,37.5554167
GGB227000522,덕풍3동행정복지센터.이마트,127.2048333,37.5535167
GGB227000523,꽃뫼마을1단지.덕풍중학교,127.1990333,37.5525333
GGB227000524,온천마을.풍산고등학교,127.1985833,37.5497667
GGB227000525,나룰도서관,127.2090833,37.5532167
GGB227000526,경정장후문,127.20075,37.5705333
GGB227000527,송림,127.1658333,37.5273833
GGB227000528,갈미교차로,127.1593333,37.5198167
GGB227000529,갈미교차로,127.1596167,37.5197667
GGB227000530,사래기교차로,127.1666333,37.5311833
GGB227000531,사래기교차로,127.1665833,37.5315167
GGB227000532,사래기,127.16875,37.5323167
GGB227000533,사래기,127.1690333,37.5325667
GGB227000534,초이교차로,127.17075,37.5336667
GGB227000535,플로리체위례.신안인스빌아스트로,127.1475,37.4746667
GGB227000536,GS25,127.1730833,37.5304
GGB227000537,초이동유통단지,127.1712,37.5347
GGB227000538,초이동유통단지,127.1711167,37.5348333
GGB227000539,주심숯가마,127.1752167,37.5353
GGB227000540,초이동행정복지센터,127.1713333,37.5364833
GGB227000541,초이동행정복지센터,127.1712,37.5366167
GGB227000542,지지미,127.1714,37.5373167
GGB227000543,지지미,127.1712,37.5373333
GGB227000544,횡성한우,127.1713333,37.5398
GGB227000545,횡성한우,127.1710667,37.5397667
GGB227000546,초이농협,127.1715833,37.5449833
GGB227000547,군부대입구삼거리,127.1750667,37.5431333
GGB227000548,군부대입구삼거리,127.1752167,37.5431667
GGB227000549,현대재활용,127.177,37.5413333
GGB227000550,현대재활용,127.17735,37.5412667
GGB227000551,충청원예,127.1789333,37.5401667
GGB227000552,충청원예,127.17885,37.5403667
GGB227000553,에어팰리스,127.1821,37.5389667
GGB227000554,에어팰리스,127.1823167,37.5389833
GGB227000555,장원화학,127.1836167,37.5372333
GGB227000556,장원화학,127.18355,37.5371833
GGB227000557,삼거리식당,127.1840833,37.5355667
GGB227000558,삼거리식당,127.1841667,37.5356333
GGB227000559,상화울관음사,127.1840333,37.5328833
GGB227000560,상화울관음사,127.1841,37.5329
GGB227000561,굴다리,127.18745,37.5345667
GGB227000562,굴다리,127.1874667,37.5345167
GGB227000563,에일린의뜰.신장중학교,127.2176333,37.5432833
GGB227000564,에일린의뜰.신장중학교,127.2177833,37.5434667
GGB227000565,동일아파트.대명강변타운,127.2206667,37.54165
GGB227000566,대명강변타운.동일아파트,127.2209667,37.5421167
GGB227000567,풍산참아름아파트.공판장,127.2053333,37.54805
GGB227000568,풍산참아름아파트.공판장,127.2052833,37.5475167
GGB227000571,역사박물관.하남교회.더샵센트럴뷰,127.2053,37.5458667
GGB227000572,역사박물관.하남교회.더샵센트럴뷰,127.2055333,37.5457667
GGB227000573,하남문화예술회관.하남문화원,127.2066,37.5435833
GGB227000575,하남풍산역.덕풍3동행정복지센터.이마트,127.2041833,37.5522833
GGB227000576,삼부르네상스,127.2051333,37.5551167
GGB227000577,풍산초등학교,127.2011,37.5551333
GGB227000578,법화골,127.1902667,37.4932
GGB227000579,샘골입구,127.1902333,37.4967
GGB227000580,샘골입구,127.1899167,37.497
GGB227000581,둔촌상회,127.1910833,37.5011333
GGB227000582,둔촌상회,127.1909667,37.5013
GGB227000583,중통마을,127.1922333,37.5041167
GGB227000584,중통마을,127.1921333,37.5042
GGB227000585,용골입구,127.1934333,37.5064333
GGB227000586,용골입구,127.1933167,37.5066333
GGB227000587,참나무골입구,127.1951167,37.5086
GGB227000588,참나무골입구,127.1953,37.5085667
GGB227000589,내미길,127.1962833,37.5114667
GGB227000590,내미길,127.1962,37.5116167
GGB227000591,은행나무앞,127.1964333,37.5131167
GGB227000592,은행나무앞,127.1963333,37.51315
GGB227000593,황골입구,127.1968333,37.5162833
GGB227000594,황골입구,127.1966333,37.51645
GGB227000595,고골초등학교,127.1967833,37.5186333
GGB227000596,고골초등학교,127.1969667,37.5186667
GGB227000597,고골사거리.광주향교,127.19745,37.5217167
GGB227000598,고골사거리.광주향교,127.19765,37.5217667
GGB227000599,감일공공복합청사.감일고.감일스타힐스,127.1590333,37.5090667
GGB227000600,한솔리치빌.그린나래아파트,127.1978167,37.53305
GGB227000601,감일공공복합청사.감일고.감일스타힐스,127.1588167,37.50825
GGB227000602,감북동행정복지센터,127.1612833,37.5158333
GGB227000603,감북동행정복지센터,127.1612833,37.5159333
GGB227000604,갈미경로당,127.1611833,37.51885
GGB227000605,갈미경로당,127.1611167,37.5188833
GGB227000606,갈미삼거리,127.1617333,37.5202667
GGB227000607,갈미공터앞,127.1604333,37.5201333
GGB227000608,대도물류,127.1591667,37.5204667
GGB227000609,대도물류,127.1592333,37.5204833
GGB227000610,한아름슈퍼,127.1559,37.5222
GGB227000611,한아름슈퍼,127.1558167,37.5222167
GGB227000612,배다리낚시터입구,127.1562167,37.5235167
GGB227000613,배다리낚시터입구,127.1561333,37.5235
GGB227000614,안촌,127.1557833,37.5251
GGB227000615,풍산센트레빌,127.2093,37.5513667
GGB227000616,고부레앞,127.2025333,37.5695
GGB227000617,고부레앞,127.2026167,37.5694667
GGB227000618,한가람,127.2036,37.568
GGB227000619,한가람,127.2037333,37.5677667
GGB227000620,미사동앞벌,127.2054167,37.5662667
GGB227000621,나룰도서관,127.2092667,37.55335
GGB227000622,미사동뒷벌,127.2028333,37.5739167
GGB227000623,하남농협.풍산멀티스포츠센터,127.2057,37.5542333
GGB227000624,에코3단지.신평중학교,127.21305,37.5431833
GGB227000625,감천슈퍼,127.1543833,37.52055
GGB227000626,감천슈퍼,127.1542667,37.52015
GGB227000627,갈미삼거리,127.1616667,37.5203
GGB227000628,감북동교회,127.1512167,37.51755
GGB227000629,감북동교회,127.1510333,37.5174667
GGB227000630,하남풍산역.덕풍지구대,127.2048833,37.5515167
GGB227000631,중텃마을,127.2269833,37.5236667
GGB227000632,미사강변더샵센트럴포레.동원로얄듀크,127.1833833,37.55335
GGB227000633,배다리,127.14565,37.5212667
GGB227000634,산곡상회,127.2238333,37.5164167
GGB227000635,감북동우체국삼거리,127.1599667,37.5160167
GGB227000636,스톤밸리입구,127.2271333,37.5317333
GGB227000637,송림1교차로,127.1625833,37.5249167
GGB227000638,송림1교차로,127.1623333,37.525
GGB227000639,산곡상회,127.2239833,37.5161833
GGB227000640,중텃마을,127.2268833,37.5238
GGB227000641,갈미마을앞,127.1589833,37.5185167
GGB227000642,갈미마을앞,127.1583667,37.5178833
GGB227000645,단독주택3단지,127.1504167,37.5105667
GGB227000646,단독주택3단지,127.1508167,37.5103
GGB227000647,감일푸르지오마크베르.단독주택4.5단지,127.1542333,37.50975
GGB227000648,단독주택4단지,127.1537833,37.5095
GGB227000649,e편한세상감일.제일풍경채,127.15135,37.5054167
GGB227000650,위례포레자이.아너스포레,127.1599833,37.48655
GGB227000651,하남시시외버스정류장,127.2301333,37.5391667
GGB227000652,검단산입구.한국애니메이션고교,127.2270333,37.5344167
GGB227000653,검단산입구.한국애니메이션고교,127.2272667,37.5341667
GGB227000655,미사강변도시베라체,127.1777667,37.5725667
GGB227000656,미사강변스타힐스.금빛마을,127.1831667,37.5701167
GGB227000657,은가람중학교.리버스위트칸타빌,127.1792333,37.5756667
GGB227000658,미사역,127.1928333,37.5637
GGB227000659,센트리버.스타힐스.더샵리버포레,127.1856,37.5725333
GGB227000660,미사역,127.1925833,37.5633833
GGB227000661,하남고등학교,127.1872333,37.5605833
GGB227000662,위례롯데캐슬.호반써밋에비뉴,127.1519333,37.4738833
GGB227000664,호반써밋에듀파크,127.21135,37.5463
GGB227000665,대명루첸.신평마을,127.2137333,37.5461
GGB227000666,대명루첸.신평마을,127.2138667,37.5462833
GGB227000667,GS25,127.1729,37.5304333
GGB227000668,에코3단지.신평중학교,127.21305,37.5433833
GGB227000669,향교마을,127.2015167,37.52235
GGB227000670,향교마을,127.2016333,37.5222333
GGB227000671,가운데말,127.2046333,37.5223167
GGB227000672,위례초.위례중.효성해링턴타워,127.1492333,37.4776333
GGB227000673,위례초.위례중.효성해링턴타워,127.1484667,37.4780167
GGB227000674,신장초등학교.남한중학교,127.2081667,37.5428667
GGB227000675,신장초등학교.남한중학교,127.2082667,37.54305
GGB227000676,창우동.창모루,127.23665,37.5418
GGB227000677,부영아파트,127.22795,37.5398167
GGB227000678,미사우체국.더샵센트럴포레.동원로얄듀크,127.1851167,37.5529667
GGB227000679,미사우체국.더샵센트럴포레.동원로얄듀크,127.1847833,37.5528667
GGB227000680,효죽동입구,127.1420833,37.5124167
GGB227000681,구산문화마을.구산성지,127.1873667,37.5723167
GGB227000682,미사역,127.1925333,37.5635333
GGB227000683,미사역,127.1929167,37.5634833
GGB227000684,미사강변한신더휴,127.1928,37.57475
